ct10_id,median_yearbuilt,median_price,median_prslpr,mortgage,median_totrooms,median_bathrooms,median_bedrooms,median_lotsize,median_intersf,median_flip_horizon,median_price_diff,median_price_diff_pch,median_lasqbin,mean_month_horizon,buyer_llc_ind_sum,buyer_bus_ind_sum,buyer_trst_ind_sum,buyer_bnk_ind_sum,buyer_gse_ind_sum,buyer_gov_ind_sum,seller_llc_ind_sum,seller_llp_ind_sum,seller_bus_ind_sum,seller_trst_ind_sum,seller_bnk_ind_sum,seller_gse_ind_sum,seller_gov_ind_sum,flip_ind_sum,buy_side_flip_sum,sell_side_flip_sum,restype_R1F_sum,sum_institutional_investor,sum_large_investor,sum_medium_investor,sum_non_investor,sum_small_investor,sum_non_small_llc_investor,sum_small_llc_investor,count_1.FAM.RES,count_2.FAM.RES,count_3.FAM.RES,count_CONDOMINIUM,count_RES.DEV.LAND,percent_owners,num_sales_transactions,years,pop,male,female,pop_u18,pop_18_64,pop_65o,nhwhi,nhaa,nhna,nhas,nhpi,nhoth,nhmlt,lat,fam,hh,fhh,fhh2,fhh3,fhh4,fhh5,fhh6,fhh7o,nfhh,nfhh1,nfhh2,nfhh3,nfhh4,nfhh5,nfhh6,nfhh7o,acs_year,mhi,mhi_me,o_mhi,o_mhi_me,r_mhi,r_mhi_me
25025160501,1900,249500,120000,2e+05,9,2,5,2805,2005,884,-250,-0.11,2050.5,10,33,10,26,49,10,0,40,0,17,54,92,11,1,84,85,84,113,82,6,24,555,35,629,73,113,235,144,151,2,32.5,702,2010,5604,2881,2723,1441,3731,432,949,364,14,155,0,36,130,3956,1170,1867,1170,290,264,229,164,114,109,697,550,102,20,10,7,5,3,2007-11,36190,4309,68389,20446,28618,5863
25025091900,1900,270000,115000,200749,10,2,5,3491,2460,483,-1000,-0.685,2450.5,10,18,20,21,38,11,0,14,0,31,20,67,4,3,61,64,61,74,69,15,23,291,15,359,54,74,93,96,82,10,30,413,2010,3860,1743,2117,1167,2406,287,94,2699,17,12,0,97,117,824,920,1244,920,223,251,218,118,61,49,324,270,34,9,7,1,2,1,2007-11,35144,9958,61912,17596,28900,7894
25017350104,1910,340000,0,268800,8,2,3,3213,1928,756.5,0,0,2050.5,9,31,12,21,8,5,1,66,0,26,51,20,3,2,77,84,77,104,37,19,37,547,27,629,38,104,182,123,198,0,41.5,667,2010,7275,3628,3647,1621,5064,590,3377,1048,7,582,1,355,240,1665,1594,2752,1594,495,448,347,167,79,58,1158,744,281,86,32,10,3,2,2007-11,43898,7688,66402,20172,38026,11187
25023507104,1981,485000,207500,283500,7,3,3,40075,2187,1085,74750,17.95,2250.5,13,12,7,65,6,2,0,34,0,16,108,7,1,0,81,84,81,793,18,6,20,930,46,1002,18,793,0,0,184,11,35.4,1020,2010,5385,2599,2786,1518,3044,823,5183,21,7,67,2,21,34,50,1488,1926,1488,572,291,367,191,47,20,438,384,49,2,3,0,0,0,2007-11,112188,23615,122361,28673,28333,13056
25017350700,1920,419500,0,312000,7,2,3,2953.5,1812,854,28000,6.22,1950.5,12,16,5,9,4,1,0,83,0,27,36,6,1,0,61,63,61,30,8,12,16,603,25,646,18,30,221,65,333,0,40.2,664,2010,6048,2719,3329,879,4351,818,4380,647,4,334,0,41,167,475,1200,2866,1200,594,330,198,53,16,9,1666,1035,406,157,54,12,0,2,2007-11,51319,4269,65890,14406,48491,5563
25025050200,1900,280000,107000,215200,11,3,5,1800,2138,715,20000,9.18,2150.5,11,15,8,19,28,8,1,26,0,23,52,58,4,3,88,92,88,74,57,14,38,459,47,579,36,74,132,265,96,0,33,615,2010,5231,2736,2495,1332,3557,342,1353,135,8,129,1,96,82,3427,1148,1695,1148,276,289,281,150,70,82,547,373,105,31,19,12,5,2,2007-11,50733,7687,62083,11003,43750,9469
25017383400,1957,203500,92450,151100,5,2,2,0,1034,878.5,13500,8.155,1050.5,12,44,31,58,61,27,0,65,0,36,125,118,26,4,134,136,134,301,119,25,37,1031,46,1160,98,301,111,46,699,8,29.8,1258,2010,5540,2914,2626,1090,3938,512,2881,384,14,309,3,702,305,942,1205,2168,1205,436,326,262,112,47,22,963,677,195,46,23,14,3,5,2007-11,52649,12014,78286,18544,44979,11942
25023501202,1967,572500,25000,319000,8,3,3,21331,2332,1080,75000,14.03,2350.5,12,61,11,59,6,1,0,113,0,31,118,7,0,0,84,88,84,844,17,7,26,976,41,1004,63,844,1,0,141,15,44.7,1067,2010,7131,3300,3831,1791,3332,2008,6803,35,7,129,0,10,65,82,1921,2855,1921,859,332,421,236,58,15,934,891,37,3,2,0,1,0,2007-11,100750,21098,135086,17905,44500,11616
25023500101,1931,315000,109000,2e+05,6,2,3,5000,1755,885.5,57350,25.775,1750.5,11,21,11,36,18,5,0,18,0,24,80,23,4,0,120,125,120,755,35,23,31,886,38,981,32,755,20,4,185,10,34.7,1013,2010,3702,1774,1928,698,2461,543,3492,50,8,23,1,19,57,52,992,1559,992,456,254,161,75,38,8,567,432,121,10,4,0,0,0,2007-11,83458,8216,94063,17059,44400,15432
25017354900,1926,365000,0,254568.5,5,2,2,0,1170,1325,41250,13.64,1150.5,14,17,10,9,1,0,0,118,0,41,20,2,0,0,26,28,26,85,8,3,10,497,10,511,17,85,23,10,386,1,42.4,528,2010,6058,2813,3245,1305,4219,534,2140,1821,18,1241,5,34,236,563,1481,2552,1481,597,393,308,113,46,24,1071,792,229,37,12,1,0,0,2007-11,46716,8994,119659,31462,34944,4634
25017383102,1970,109589.5,50000,60000,4,2,2,0,660,861,2000,3.7,650.5,11,17,14,27,25,6,0,14,0,15,58,43,6,0,56,57,56,100,46,10,19,384,59,487,31,100,39,8,330,3,32.6,518,2010,4923,2398,2525,1525,3125,273,1141,506,2,59,0,528,334,2353,1242,1742,1242,368,394,256,144,52,28,500,354,95,33,10,6,1,1,2007-11,25824,3878,75586,18318,23431,4656
25017339900,1910,340000,0,270375,7,2,3,4137,1869.5,857.5,28850,10.03,1850.5,10,14,6,16,11,4,0,70,0,28,43,19,2,3,60,62,60,187,26,6,9,608,21,646,24,187,231,15,209,1,43.9,670,2010,5171,2475,2696,987,3518,666,3936,424,8,236,2,197,105,263,1289,2100,1289,509,335,274,115,37,19,811,568,206,29,7,0,1,0,2007-11,56701,7484,56250,7891,57270,16901
25025000701,1964,251500,110625,179950,4,1,2,770,770,1152.5,35861,14.805,750.5,14,16,3,22,2,3,0,14,0,5,44,5,3,0,58,58,58,6,19,11,30,547,21,610,18,6,17,9,583,0,33,628,2010,4446,2238,2208,172,4106,168,3050,179,4,728,4,42,106,333,474,2294,474,315,95,37,19,5,3,1820,876,664,188,57,24,9,2,2007-11,51354,10444,100513,33654,45947,8795
25025060800,1900,286500,66175,228000,4,1,2,903,912,1070,37000,14.115,950.5,12,37,15,37,20,14,0,101,0,62,158,37,10,5,142,148,142,175,48,19,37,1284,60,1394,54,175,37,35,1114,1,25.8,1448,2010,3964,1963,2001,341,3329,294,3577,39,6,183,1,11,41,106,643,2002,643,328,167,89,37,15,7,1359,804,419,104,26,5,1,0,2007-11,80000,13295,96429,5571,66724,26182
25021417801,1920,272000,65000,210750,6,2,3,4904,1312,935.5,59000,26.34,1350.5,11,13,15,30,18,10,3,17,0,22,76,39,4,5,88,98,88,821,48,18,22,874,36,971,27,821,50,1,45,17,41.1,998,2010,5443,2685,2758,1069,3656,718,4851,99,13,238,1,22,83,136,1404,2237,1404,565,367,287,135,30,20,833,639,168,19,6,1,0,0,2007-11,85406,7938,96267,6824,39273,15980
25021415101,1973,355000,131000,255900,6,3,3,14157,1826,1156,63000,22.25,1850.5,13,30,10,21,6,1,1,78,0,18,68,12,1,2,61,65,61,510,17,7,14,801,26,831,34,510,20,5,280,10,42.2,865,2010,4532,2144,2388,1045,2744,743,3928,134,1,315,0,12,54,88,1227,1667,1227,472,299,291,114,38,13,440,379,59,1,1,0,0,0,2007-11,90571,7578,105185,13010,51038,9723
25025010203,1910,224625,91500,150000,3,1,1,530,526,960,41625,22.01,550.5,13,23,6,20,6,1,0,95,0,14,37,10,0,1,93,93,93,0,48,24,25,536,23,631,25,0,0,0,631,0,31.2,656,2010,5569,2800,2769,169,5053,347,3605,278,11,916,4,21,165,569,549,3499,549,421,89,28,10,1,0,2950,1959,835,126,28,1,1,0,2007-11,35303,9273,82669,31044,31515,6676
25009206100,1900,245000,112500,198875,12,3,5,4436.5,2532,744,9250,3.965,2550.5,10,13,9,25,24,4,0,44,0,18,53,38,4,4,56,61,56,57,42,14,19,294,25,358,36,57,101,110,63,0,24.4,394,2010,3844,1986,1858,1086,2477,281,786,569,13,490,10,10,72,1894,784,1344,784,186,187,176,99,61,75,560,458,79,11,4,5,3,0,2007-11,28908,5073,75167,50763,21940,8344
25017353300,1902,430500,0,292500,5,2,2,0,1133,1217.5,43500,12.53,1150.5,10,15,2,21,0,1,0,114,0,14,35,0,1,0,27,32,27,54,3,6,8,517,17,536,15,54,30,11,439,0,41.4,551,2010,3471,1710,1761,464,2711,296,2608,279,5,256,3,20,130,170,688,1620,688,351,175,125,27,6,4,932,554,243,89,26,17,2,1,2007-11,102723,18671,120526,11746,79205,16984
25021408101,1988,365000,135250,274950,8,3,4,43996,2233.5,968,72750,21.295,2250.5,11,32,52,52,14,4,0,67,0,107,96,25,3,0,134,142,134,1005,53,23,28,1112,52,1223,45,1005,5,0,62,123,39.3,1268,2010,7962,3899,4063,2272,4829,861,7468,67,7,192,1,9,84,134,2173,2631,2173,693,515,589,274,80,22,458,382,64,9,2,1,0,0,2007-11,110158,4350,117500,11951,21938,21628
25021419500,1957,330000,44900,250000,6,2,3,9853,1816,1218,57300,23.225,1850.5,11,6,9,12,2,4,0,16,0,8,53,6,4,0,26,30,26,385,11,3,13,480,12,513,6,385,21,0,102,4,45.3,519,2010,3077,1436,1641,695,1757,625,2653,62,2,255,0,11,39,55,782,1063,782,298,183,159,91,39,12,281,222,49,6,3,1,0,0,2007-11,93397,19035,104250,22095,50156,83124
25025140300,1920,303000,115000,245000,7,2,4,5286,1852,651,4100,1.295,1850.5,10,44,21,47,40,12,0,76,0,31,75,90,4,1,95,102,95,253,87,21,21,658,24,733,78,253,231,66,162,2,42.4,811,2010,6382,3015,3367,1469,4042,871,1184,3448,19,85,0,54,118,1474,1477,2353,1477,432,401,306,183,87,68,876,749,97,22,1,5,1,1,2007-11,54640,8767,98281,32298,30795,10100
25023505102,1964,435000,154000,296000,8,3,4,26000,2164,907.5,54000,14.66,2150.5,11,12,17,37,8,1,0,28,0,20,86,5,1,0,82,84,82,630,27,11,18,666,19,722,19,630,6,0,53,27,37.4,741,2010,4991,2404,2587,1397,2862,732,4797,23,3,33,3,10,72,50,1385,1760,1385,523,299,322,172,50,19,375,316,55,1,2,1,0,0,2007-11,108300,18555,115147,11841,60000,19729
25023506202,1972,389000,1e+05,209000,7,2,3,21334,2158,824,38000,13.065,2150.5,10,15,5,29,7,2,0,29,0,13,76,10,2,1,37,39,37,333,16,6,12,376,23,414,19,333,2,0,57,0,45,433,2010,2512,1221,1291,637,1495,380,2444,6,3,11,1,8,17,22,700,931,700,255,179,169,73,15,9,231,196,34,0,1,0,0,0,2007-11,103587,8558,111161,29197,39500,35611
25025081800,1905,249500,47000,174300,7,2,3,2820,2175,407,-35204,-12.1,2250.5,8,24,19,35,23,12,0,42,0,31,45,50,6,2,65,66,65,65,59,22,23,305,17,379,47,65,72,78,123,5,39.2,426,2010,2898,1327,1571,766,1889,243,78,1879,13,39,4,51,98,736,674,1139,674,243,179,112,75,34,31,465,390,52,9,9,4,1,0,2007-11,41471,9095,51700,14579,19789,13552
25023505101,1954,415000,123800,232000,7,2,3,10629,1920,863.5,62500,15.805,1950.5,11,24,16,55,5,7,0,19,0,15,106,8,5,0,122,132,122,1018,24,17,34,1010,70,1127,28,1018,15,0,41,30,37.9,1155,2010,6468,3127,3341,1627,3863,978,6110,31,7,47,3,116,82,72,1782,2454,1782,712,389,417,186,61,17,672,578,79,9,5,1,0,0,2007-11,97583,17251,104135,13239,74202,41009
25017387201,1967,310000,83000,225000,7,2,3,19166,1512,989,28600,15.17,1550.5,12,41,20,21,21,5,0,62,0,26,65,42,4,1,74,76,74,698,39,3,14,916,27,938,61,698,11,6,202,13,35.6,999,2010,5464,2677,2787,1404,3312,748,5047,60,7,154,2,39,50,105,1518,2068,1518,611,335,388,137,33,14,550,464,75,5,2,1,2,1,2007-11,84375,19146,104531,24851,26417,19172
25017354000,1903,4e+05,150000,230000,4,1,2,0,993,1154,41000,13.51,950.5,14,16,5,22,0,0,0,13,0,7,40,0,2,0,46,50,46,66,7,1,13,594,12,610,17,66,11,6,523,1,38,627,2010,4366,2052,2314,249,3666,451,3188,149,8,630,0,6,121,264,508,1962,508,347,85,53,20,0,3,1454,1064,351,29,5,1,2,2,2007-11,64615,17284,120068,57418,51034,17637
25009221500,1900,255000,0,161070,0,2,2,2259,1549,790,24000,12.2,1550.5,12,47,21,40,9,2,0,30,0,42,87,17,1,1,46,47,46,84,14,4,12,447,21,443,55,84,69,42,168,2,44.4,498,2010,2923,1305,1618,425,1809,689,2659,28,6,30,5,18,31,146,579,1550,579,289,136,88,48,12,6,971,843,110,14,3,1,0,0,2007-11,39564,5555,57298,21890,32882,8422
25023506204,1952,270000,1e+05,157350,6,2,3,5302,1352,853,50000,21.43,1350.5,10,12,12,31,13,5,0,9,0,23,91,12,8,1,103,107,103,1039,35,11,31,957,46,1056,24,1039,6,0,3,6,41.9,1080,2010,4970,2410,2560,1091,3211,668,4822,20,3,22,1,15,39,48,1349,2015,1349,568,342,271,121,31,16,666,551,106,4,3,2,0,0,2007-11,77245,15003,88601,8686,47202,17231
25021407100,1974,286250,113250,219300,7,2,3,20038,1516,1090.5,31000,12.755,1550.5,12,26,31,36,25,7,0,23,0,120,94,46,6,0,116,125,116,968,42,11,31,1356,52,1444,48,968,40,1,357,32,39.9,1492,2010,7891,3863,4028,1954,5000,937,7315,57,21,238,0,21,103,136,2151,3030,2151,850,496,542,196,50,17,879,716,140,12,6,4,1,0,2007-11,90360,11911,96653,12863,50729,14771
25009211200,1953,272000,81900,189600,5,2,2,3300,1414,952,29100,13.76,1450.5,12,53,18,50,20,8,0,32,0,42,144,30,5,2,122,129,122,482,42,20,27,1234,50,1303,70,482,105,21,659,1,39.4,1373,2010,6100,2802,3298,1296,3862,942,5746,45,9,82,1,6,67,144,1534,2747,1534,668,367,332,117,37,13,1213,1019,184,7,3,0,0,0,2007-11,71031,9538,74519,10177,52368,26478
25017332200,1972,380000,90000,272000,6,3,3,13203,1834,1027,55000,14.74,1850.5,12,24,17,30,1,3,0,53,0,17,90,3,3,0,68,70,68,575,14,7,15,790,27,828,25,575,19,2,202,8,44.2,853,2010,8376,4062,4314,1803,5313,1260,6194,371,18,1310,5,46,137,295,2234,3378,2234,932,543,460,180,80,39,1144,956,166,17,3,2,0,0,2007-11,79875,6561,102909,9723,67872,22547
25017338200,1966,348500,55000,250000,6,2,2,0,1528,997.5,42500,14.69,1550.5,12,46,11,37,2,5,0,134,0,15,77,6,3,0,98,100,98,331,20,17,23,968,44,1023,49,331,74,1,612,6,38.3,1072,2010,3869,1816,2053,941,2283,645,2837,97,2,712,1,13,107,100,954,1514,954,339,237,284,61,22,11,560,502,53,2,3,0,0,0,2007-11,85648,14279,96500,14132,35500,36472
25009206600,1900,235000,105750,180000,7,2,4,4568,1958,669,11000,5.44,1950.5,11,16,19,29,46,6,0,23,0,23,89,89,6,3,118,125,118,262,82,20,22,746,38,858,50,262,212,173,217,1,30.3,908,2010,4243,2040,2203,868,2789,586,2396,391,15,285,2,13,113,1028,944,1810,944,369,230,166,95,34,50,866,710,130,23,2,0,0,1,2007-11,43777,5811,83487,16843,30773,6090
25009206800,1900,205000,64500,150400,6,2,3,4650,1537.5,645,30000,14.05,1550.5,10,57,14,30,30,7,0,77,0,39,101,58,9,6,81,83,81,132,53,27,26,414,42,485,77,132,82,62,130,4,29.7,562,2010,3546,1905,1641,807,2357,382,1044,465,18,195,1,23,94,1706,657,1475,657,221,142,135,73,42,44,818,727,81,6,3,0,0,1,2007-11,16500,4656,70333,5813,13152,2697
25021422400,1941,280000,66500,220577.5,6,2,3,9372,1400,1049,60000,25.99,1450.5,9,36,29,39,17,9,1,58,0,43,83,31,9,1,82,85,82,813,57,10,27,944,44,1034,48,813,67,8,50,24,43.5,1082,2010,7785,3568,4217,1468,4747,1570,6739,283,11,281,0,121,158,192,1857,3357,1857,759,459,393,163,64,19,1500,1287,187,16,8,2,0,0,2007-11,63275,11757,92542,17804,32917,12900
25017353000,1910,350000,86500,237200,4,1,2,0,857,1193,40000,13.51,850.5,13,22,14,8,2,1,0,62,0,9,38,5,1,1,29,30,29,26,16,15,10,462,20,499,24,26,11,11,455,0,41.1,523,2010,3584,1764,1820,385,2741,458,2159,406,3,557,3,15,128,313,567,1906,567,321,130,73,30,7,6,1339,906,302,99,24,6,1,1,2007-11,54228,8378,122583,40149,42396,24588
25017373300,1927,485000,147000,320000,7,2,3,9191,1791,858,40500,11.54,1750.5,11,10,5,16,2,0,0,6,0,13,36,3,0,0,56,56,56,192,5,7,7,440,16,464,11,192,50,12,196,0,42.3,475,2010,2799,1311,1488,626,1782,391,2234,79,0,304,0,16,62,104,706,1194,706,275,199,150,64,15,3,488,402,64,16,3,3,0,0,2007-11,103988,11236,122353,14634,59643,59031
25017374700,1933,487500,180000,336750,7,3,3,9860,1768,1307,70500,15.085,1750.5,12,23,9,35,3,2,0,18,0,39,48,6,2,0,49,53,49,323,11,7,13,600,16,623,24,323,66,4,215,7,42.5,647,2010,4477,2115,2362,1108,2797,572,3483,107,3,611,0,13,92,168,1192,1788,1192,462,293,298,107,25,7,596,476,105,10,4,1,0,0,2007-11,103413,11711,133194,26437,74038,35354
25025160200,1900,222500,77500,145475,7,2,4,1706,2032,819,1500,2.145,2100.5,12,18,5,17,17,1,1,30,0,16,46,27,2,2,33,39,33,11,36,8,23,243,22,299,33,11,31,98,132,0,29.8,332,2010,4043,2181,1862,1087,2772,184,391,176,3,50,0,32,44,3347,794,1181,794,142,167,165,131,99,90,387,263,73,15,15,14,2,5,2007-11,44076,9908,62222,4907,37679,12790
25021403100,1962,583500,234900,415000,8,3,4,10454,2696,696,147500,31.735,2650.5,12,42,69,53,0,1,0,37,0,59,123,0,1,0,233,246,233,1283,35,55,50,1193,52,1343,42,1283,4,0,88,5,40.1,1385,2010,6841,3306,3535,2229,3684,928,6265,25,1,332,0,10,77,131,1914,2301,1914,636,389,564,247,67,11,387,351,34,1,1,0,0,0,2007-11,131076,13349,131860,16806,106250,79039
25017352400,1925,339200,22426.5,230960,4.5,1,2,0,960,903,50100,19.48,950.5,14,7,8,3,1,0,0,39,0,7,7,3,0,0,20,20,20,39,8,0,3,149,4,157,7,39,2,6,101,1,38.4,164,2010,2126,987,1139,564,1432,130,567,839,0,264,0,18,88,350,490,791,490,164,137,96,61,16,16,301,191,64,27,14,3,2,0,2007-11,30689,8416,69205,33175,26225,6511
25017341901,1920,287950,130000,228800,6,3,3,4608.5,1568,668,9000,3.26,1550.5,9,8,1,7,9,2,0,10,0,6,15,20,2,0,21,23,21,132,23,2,4,171,6,190,16,132,35,16,13,0,38.3,206,2010,1387,661,726,286,890,211,854,165,0,169,0,29,43,127,364,502,364,115,112,82,35,12,8,138,103,29,5,0,0,1,0,2007-11,41129,9600,52991,20241,22232,26213
25021456302,1974,240000,105000,175000,5,2,2,0,1266,1112.5,38250,17.73,1250.5,13,17,14,38,13,9,0,13,0,13,89,27,9,2,97,102,97,288,34,6,19,1103,29,1163,28,288,9,0,864,2,34.7,1191,2010,5000,2234,2766,857,3026,1117,4004,549,9,143,1,65,62,167,1289,2377,1289,621,322,235,76,23,12,1088,951,127,6,2,1,1,0,2007-11,50376,3613,66105,15013,20000,3856
25017334300,1956,4e+05,139950,3e+05,7,2,3,16337,2114,824,51502.5,16.215,2150.5,12,17,15,33,9,3,0,19,0,34,74,18,4,0,99,105,99,957,23,16,26,959,30,1032,22,957,27,1,20,17,48.1,1054,2010,7605,3731,3874,2060,4467,1078,7220,27,1,212,0,3,52,90,2099,2548,2099,707,467,583,262,60,20,449,386,55,7,0,1,0,0,2007-11,122250,14858,124831,12294,25000,19726
25017373800,1930,640000,0,4e+05,7,3,3,9912,2036,1122,70500,13.91,2050.5,11,26,6,21,0,0,2,82,0,14,85,0,0,0,67,72,67,407,5,1,18,737,29,763,27,407,86,1,268,4,42.8,790,2010,5923,2729,3194,1267,3572,1084,4627,134,2,806,1,13,121,219,1538,2398,1538,670,366,339,133,27,3,860,674,142,26,12,4,0,2,2007-11,102143,15384,145938,36586,78708,16119
25009208102,1936.5,290000,94500,224500,6,2,3,6956.5,1630,790,35000,19.44,1650.5,11,14,11,22,15,5,0,9,0,30,53,22,4,1,59,61,59,358,26,6,20,446,24,495,27,358,62,11,24,21,40.8,522,2010,3243,1525,1718,670,2077,496,2755,81,1,128,1,10,56,211,850,1188,850,332,201,191,73,33,20,338,282,44,10,1,1,0,0,2007-11,70114,17533,85929,22973,31771,11355
25009204200,1915,235000,51500,178500,5,1,2,3798,1239,968,20000,10.16,1250.5,13,37,13,37,17,15,0,111,0,23,100,30,8,0,105,110,105,148,43,18,43,970,59,1078,55,148,126,53,704,0,32.7,1133,2010,4797,2266,2531,853,3406,538,3559,152,12,81,1,19,82,891,986,2274,986,459,224,189,68,28,18,1288,949,267,50,16,5,1,0,2007-11,41228,12209,90667,26127,22948,7479
25023504102,1974,585000,165000,332000,8,3,4,51836,2776,932,1e+05,16.94,2750.5,12,17,18,41,3,0,0,31,0,32,79,4,0,0,89,90,89,700,12,8,23,690,34,747,20,700,2,0,6,31,37,767,2010,5136,2504,2632,1531,2895,710,4908,21,6,90,0,15,51,45,1464,1720,1464,541,307,360,178,59,19,256,214,37,2,2,0,1,0,2007-11,116923,9291,117019,10078,114844,94507
25025130200,1925,405000,120000,3e+05,7,2,3,5500,1760,1106,75000,20.15,1750.5,11,21,5,20,2,0,0,19,0,4,44,4,0,1,45,46,45,472,5,8,15,617,26,650,21,472,79,2,78,6,47.8,671,2010,4506,2123,2383,884,2871,751,3913,110,7,209,1,7,52,207,1152,1829,1152,481,304,225,99,26,17,677,518,137,16,4,1,1,0,2007-11,102328,7784,105700,7526,86167,16858
25017383200,1932,252500,110000,2e+05,7,2,3,6281.5,1571,972,2138.5,0.955,1550.5,11,26,18,42,53,14,0,25,0,32,95,100,15,1,90,96,90,398,89,20,30,816,47,927,75,398,240,54,219,13,33.4,1002,2010,6046,3162,2884,1384,4008,654,2929,339,18,181,2,676,325,1576,1275,2047,1275,382,321,288,156,70,58,772,503,158,46,35,19,7,4,2007-11,54674,10123,83247,10075,46202,12061
25017336402,1900,325000,52700,242800,6,2,3,4704,1568,1063,35000,11.88,1550.5,11,27,5,18,12,3,0,61,0,13,48,18,3,0,68,75,68,365,26,9,15,704,19,737,36,365,88,15,256,1,38.6,773,2010,4557,2105,2452,906,2855,796,4009,156,1,149,0,32,77,133,1056,2076,1056,429,274,237,79,25,12,1020,877,133,7,1,2,0,0,2007-11,74189,11025,111424,22977,36786,29148
25017353400,1973.5,380250,0,274725,5,2,2,0,1071,987,15500,3.72,1050.5,11,6,4,16,1,0,0,38,0,3,89,1,0,0,42,44,42,28,7,12,10,376,13,412,6,28,17,6,346,0,36.6,418,2010,2848,1388,1460,520,2123,205,1339,786,10,321,1,10,140,241,594,1235,594,263,159,101,39,21,11,641,401,137,66,29,2,6,0,2007-11,56476,4567,84554,19485,45553,9907
25009221300,1950,375000,0,205000,0,2,3,7870.5,1750,926,55000,17.07,1850.5,10,24,18,53,6,1,0,30,0,26,95,7,3,1,63,67,63,433,14,3,19,766,42,814,30,433,55,9,182,27,50.9,844,2010,4532,2220,2312,743,2811,978,4366,9,2,54,0,4,35,62,1236,2030,1236,634,291,195,89,18,9,794,635,145,9,3,2,0,0,2007-11,62321,10653,74824,18445,36096,10462
25017354400,1915,485000,0,303350,6,2,2,0,1180,1214,55000,14.405,1150.5,16,5,1,5,0,0,0,17,0,1,26,0,0,0,13,14,13,28,1,4,2,255,6,263,5,28,35,4,197,0,45.1,268,2010,1647,745,902,300,1122,225,1334,81,10,84,0,9,62,67,387,759,387,183,110,66,19,3,6,372,265,75,25,4,2,1,0,2007-11,105921,19065,115750,26548,64750,24436
25027744102,1972.5,295000,148500,225000,6,3,3,13499,1872,1040,23000,9.13,1850.5,11,14,20,21,21,2,0,13,0,38,36,39,2,0,76,81,76,725,36,4,14,741,14,780,29,725,4,1,57,4,37.9,809,2010,5258,2570,2688,1194,3254,810,4609,110,6,88,0,59,96,290,1498,1980,1498,619,338,371,116,35,19,482,399,73,4,3,1,0,2,2007-11,83721,8618,94301,3363,33243,9143
25017335302,1981,350000,0,241600,6,2,3,12018,1820,1035.5,45100,15.94,1850.5,13,35,7,22,3,1,0,148,0,17,72,6,1,0,53,58,53,484,6,9,16,764,28,786,37,484,22,1,251,13,45.9,823,2010,4621,2215,2406,1043,2916,662,4258,18,4,156,0,8,64,113,1241,1799,1241,482,298,287,121,39,14,558,470,75,11,2,0,0,0,2007-11,86750,25143,92411,27542,67794,76672
25017320103,1993,465000,159000,292750,8,3,3,43007,2319.5,1084,40000,10.31,2350.5,14,17,17,17,3,4,0,30,0,65,30,12,3,0,59,62,59,408,24,6,7,587,18,621,21,408,4,1,149,19,31.3,642,2010,2795,1354,1441,869,1666,260,2463,31,3,213,0,0,30,55,701,991,701,202,151,232,86,21,9,290,242,46,2,0,0,0,0,2007-11,106281,20470,123929,28087,19250,7627
25021419700,1955,355050,0,264257.5,6,2,3,12502,2053,767,55050,16.825,2050.5,7,29,6,18,2,3,0,85,0,8,44,4,2,1,57,59,57,459,11,10,16,504,17,526,32,459,12,1,20,12,49.3,558,2010,3821,1785,2036,895,2084,842,3347,23,4,345,0,17,23,62,983,1418,983,345,229,240,106,44,19,435,393,37,5,0,0,0,0,2007-11,79330,15437,96099,5923,27188,5887
25017367100,1967.5,875000,314000,5e+05,9,4,4,46503,3113,727,118000,16.54,3150.5,13,14,29,38,4,0,0,17,0,30,74,9,0,0,66,69,66,524,14,20,11,493,14,535,17,524,6,0,3,14,39.5,552,2010,3959,1956,2003,1122,2120,717,3342,20,3,436,0,4,64,90,1080,1399,1080,410,210,260,147,46,7,319,285,31,3,0,0,0,0,2007-11,182250,21011,205313,35296,85163,18936
25025120201,1910,282250,0,223600,5,1,2,1003,986,1137,31900,15.01,950.5,13,15,6,12,0,2,0,56,0,16,43,3,0,0,50,51,50,33,13,2,9,611,15,634,16,33,19,37,531,1,27.5,650,2010,3439,1577,1862,503,2666,270,1903,510,7,115,0,28,76,800,646,1659,646,299,192,105,30,12,8,1013,592,321,80,17,3,0,0,2007-11,64636,11485,108039,12707,50368,7069
25009207100,1900,210000,95000,162050,10,3,4,4222,2414,746,27500,14.55,2450.5,11,11,5,21,30,12,1,22,0,14,42,53,10,4,81,82,81,124,53,11,26,437,24,516,35,124,126,168,79,5,27.9,551,2010,3513,1849,1664,1064,2277,172,648,389,3,675,6,40,82,1670,745,985,745,139,179,151,117,80,79,240,182,32,7,9,5,2,3,2007-11,32125,6205,57824,17084,27870,5055
25017357400,1924,668250,0,409000,9,3,4,6286.5,2290.5,1004,55000,11.03,2350.5,10,4,5,9,0,0,0,2,0,1,23,0,0,0,21,23,21,197,6,4,3,292,7,308,4,197,64,0,43,0,60.3,312,2010,2339,1081,1258,622,1340,377,1989,28,0,169,0,10,57,86,650,903,650,258,161,159,58,13,1,253,196,48,7,1,1,0,0,2007-11,104018,13150,125556,28611,79773,14854
